Diario;;;;;;;;;;;
Asiento;Fecha;CuentaD;ImporteD;CuentaH;ImporteH;Concepto;Punteo;ImporteDE;ImporteHE;FactorC;Tipo
1630000;11/07/2023;5720000002;22628;4300000001;22628;SU PAGO FRA. Nº 536_TPV ;;136;136;166,386;
1631000;11/07/2023;5720000002;33277;4300005959;33277;SU PAGO FRA. Nº 458 ;;200;200;166,386;
1632000;11/07/2023;5720000001;0;4300005308;0;;;0;0;166,386;
1633000;11/07/2023;5700000000;31615;4300000001;31615;SU PAGO FRA. Nº 449 ;;190,01;190,01;166,386;
1634000;11/07/2023;5700000000;10469;4300005059;10469;SU PAGO FRA. Nº 453 ;;62,92;62,92;166,386;
1635000;11/07/2023;5700000000;39933;4300000001;39933;SU PAGO FRA. Nº 454 ;;240;240;166,386;
1636000;11/07/2023;5700000000;41597;4300000001;41597;SU PAGO FRA. Nº 455 ;;250;250;166,386;
1637000;12/07/2023;4100000260;44924;5700000000;44924;NUESTRO PAGO ;;270;270;166,386;
1638000;12/07/2023;;0;7050000000;204655;Venta Nº 467;;0;1230;166,386;
1638001;12/07/2023;;0;4770000021;42978;Venta Nº 467;;0;258,3;166,386;
1638002;12/07/2023;4300003977;247633;;0;Venta Nº 467;;1488,3;0;166,386;
1639000;12/07/2023;;0;7050000000;41252;Venta Nº 468;;0;247,93;166,386;
1639001;12/07/2023;;0;4770000021;8663;Venta Nº 468;;0;52,07;166,386;
1639002;12/07/2023;4300000001;49915;;0;Venta Nº 468;;300;0;166,386;
1640000;12/07/2023;;0;7050000000;49916;Venta Nº 469;;0;300;166,386;
1640001;12/07/2023;;0;4770000021;10482;Venta Nº 469;;0;63;166,386;
1640002;12/07/2023;4300002693;60398;;0;Venta Nº 469;;363;0;166,386;
1641000;12/07/2023;5720000001;25166;4300005308;25166;SU PAGO ;;151,25;151,25;166,386;
1642000;12/07/2023;5720000001;25166;4300005306;25166;SU PAGO ;;151,25;151,25;166,386;
1643000;12/07/2023;4000000217;19537;5720000001;19537;NUESTRO PAGO ;;117,42;117,42;166,386;
1644000;12/07/2023;5720000002;22945;4300000001;22945;SU PAGO FRA. Nº 536_TPV ;;137,9;137,9;166,386;
1645000;12/07/2023;5720000002;46590;4300000001;46590;SU PAGO FRA. Nº 466 ;;280,01;280,01;166,386;
1646000;12/07/2023;5700000000;34941;4300000001;34941;SU PAGO FRA. Nº 460 ;;210;210;166,386;
1647000;12/07/2023;6000000000;133774;;0;SU FRA. Nº - 70513;;804;0;166,386;
1647001;12/07/2023;4720000021;28093;;0;SU FRA. Nº - 70513;;168,84;0;166,386;
1647002;12/07/2023;;0;4000000103;161867;SU FRA. Nº - 70513;;0;972,84;166,386;
1648000;12/07/2023;6000000000;21755;;0;SU FRA. Nº - 70576;;130,75;0;166,386;
1648001;12/07/2023;4720000021;4569;;0;SU FRA. Nº - 70576;;27,46;0;166,386;
1648002;12/07/2023;;0;4000000103;26324;SU FRA. Nº - 70576;;0;158,21;166,386;
1649000;12/07/2023;6220000008;3576;;0;SU FRA. Nº - 02046;;21,49;0;166,386;
1649001;12/07/2023;4720000021;751;;0;SU FRA. Nº - 02046;;4,51;0;166,386;
1649002;12/07/2023;;0;4100000081;4327;SU FRA. Nº - 02046;;0;26;166,386;
1650000;12/07/2023;5700000000;14093;4300005812;14093;SU PAGO FRA. Nº 360 ;;84,7;84,7;166,386;
1651000;12/07/2023;5700000000;12080;4300005913;12080;SU PAGO FRA. Nº 404 ;;72,6;72,6;166,386;
1652000;13/07/2023;;0;7050000000;36605;Venta Nº 470;;0;220;166,386;
1652001;13/07/2023;;0;4770000021;7687;Venta Nº 470;;0;46,2;166,386;
1652002;13/07/2023;4300000001;44292;;0;Venta Nº 470;;266,2;0;166,386;
1653000;13/07/2023;;0;7050000000;66554;Venta Nº 471;;0;400;166,386;
1653001;13/07/2023;;0;4770000021;13976;Venta Nº 471;;0;84;166,386;
1653002;13/07/2023;4300005416;80530;;0;Venta Nº 471;;484;0;166,386;
1654000;13/07/2023;;0;7050000000;46588;Venta Nº 472;;0;280;166,386;
1654001;13/07/2023;;0;4770000021;9783;Venta Nº 472;;0;58,8;166,386;
1654002;13/07/2023;4300005965;56371;;0;Venta Nº 472;;338,8;0;166,386;
1655000;13/07/2023;;0;7050000000;83918;Venta Nº 473;;0;504,36;166,386;
1655001;13/07/2023;;0;4770000021;17623;Venta Nº 473;;0;105,92;166,386;
1655002;13/07/2023;4300000001;101541;;0;Venta Nº 473;;610,28;0;166,386;
1656000;13/07/2023;5720000001;33277;4300000001;33277;SU PAGO FRA. Nº 462 ;;200;200;166,386;
1657000;13/07/2023;5720000001;33277;4300000001;33277;SU PAGO FRA. Nº 462 ;;200;200;166,386;
1658000;13/07/2023;5720000002;44092;4300000001;44092;SU PAGO FRA. Nº 465 ;;265;265;166,386;
1659000;13/07/2023;5720000002;2995;4300000001;2995;SU PAGO FRA. Nº 536_TPV ;;18;18;166,386;
1660000;13/07/2023;6280000004;11714;;0;SU FRA. Nº - 238896;;70,4;0;166,386;
1660001;13/07/2023;4720000021;2460;;0;SU FRA. Nº - 238896;;14,78;0;166,386;
1660002;13/07/2023;;0;4100000215;14174;SU FRA. Nº - 238896;;0;85,18;166,386;
1661000;14/07/2023;;0;7050000000;196335;Venta Nº 474;;0;1180;166,386;
1661001;14/07/2023;;0;4770000021;41230;Venta Nº 474;;0;247,8;166,386;
1661002;14/07/2023;4300004545;237565;;0;Venta Nº 474;;1427,8;0;166,386;
1662000;14/07/2023;;0;7050000000;39191;Venta Nº 475;;0;235,54;166,386;
1662001;14/07/2023;;0;4770000021;8230;Venta Nº 475;;0;49,46;166,386;
1662002;14/07/2023;4300000001;47421;;0;Venta Nº 475;;285;0;166,386;
1663000;14/07/2023;;0;7050000000;58235;Venta Nº 476;;0;350;166,386;
1663001;14/07/2023;;0;4770000021;12229;Venta Nº 476;;0;73,5;166,386;
1663002;14/07/2023;4300005966;70464;;0;Venta Nº 476;;423,5;0;166,386;
1664000;14/07/2023;;0;7050000000;9983;Venta Nº 477;;0;60;166,386;
1664001;14/07/2023;;0;4770000021;2096;Venta Nº 477;;0;12,6;166,386;
1664002;14/07/2023;4300005850;12079;;0;Venta Nº 477;;72,6;0;166,386;
1665000;14/07/2023;4000000287;55445;5720000001;55445;NUESTRO PAGO ;;333,23;333,23;166,386;
1666000;14/07/2023;5720000002;18522;4300004757;18522;SU PAGO ;;111,32;111,32;166,386;
1667000;14/07/2023;5720000002;39933;4300000001;39933;SU PAGO FRA. Nº 364 ;;240;240;166,386;
1668000;14/07/2023;6280000109;19966;;0;SU FRA. Nº - 341;;120;0;166,386;
1668001;14/07/2023;4720000021;4193;;0;SU FRA. Nº - 341;;25,2;0;166,386;
1668002;14/07/2023;;0;4100000292;24159;SU FRA. Nº - 341;;0;145,2;166,386;
1669000;14/07/2023;4100000292;24159;5700000000;24159;NUESTRO PAGO ;;145,2;145,2;166,386;
1670000;14/07/2023;5720000002;57736;;0;SU PAGO FRA. Nº 468+536 ;;347;0;166,386;
1670001;14/07/2023;;0;4300000001;49916;SU PAGO FRA. Nº 468+536 ;;0;300;166,386;
1670002;14/07/2023;;0;4300000001;3993;SU PAGO FRA. Nº 536 ;;0;24;166,386;
1670003;14/07/2023;;0;4300000001;2163;SU PAGO FRA. Nº 536_TPV ;;0;13;166,386;
1670004;14/07/2023;;0;4300000001;1664;SU PAGO FRA. Nº 536_TPV ;;0;10;166,386;
1671000;15/07/2023;;0;7050000000;48129;Venta Nº 478;;0;289,26;166,386;
1671001;15/07/2023;;0;4770000021;10107;Venta Nº 478;;0;60,74;166,386;
1671002;15/07/2023;4300000001;58236;;0;Venta Nº 478;;350;0;166,386;
1672000;15/07/2023;;0;7050000000;29949;Venta Nº 479;;0;180;166,386;
1672001;15/07/2023;;0;4770000021;6289;Venta Nº 479;;0;37,8;166,386;
1672002;15/07/2023;4300000001;36238;;0;Venta Nº 479;;217,8;0;166,386;
1673000;15/07/2023;;0;7050000000;8319;Venta Nº 480;;0;50;166,386;
1673001;15/07/2023;;0;4770000021;1747;Venta Nº 480;;0;10,5;166,386;
1673002;15/07/2023;4300005908;10066;;0;Venta Nº 480;;60,5;0;166,386;
1674000;15/07/2023;5700000000;56372;4300005965;56372;SU PAGO ;;338,8;338,8;166,386;
1675000;15/07/2023;5700000000;44292;4300000001;44292;SU PAGO FRA. Nº 470 ;;266,2;266,2;166,386;
1676000;15/07/2023;5700000000;20133;4300005245;20133;SU PAGO ;;121;121;166,386;
1677000;15/07/2023;5700000000;10066;4300005245;10066;SU PAGO ;;60,5;60,5;166,386;
1678000;17/07/2023;6000000000;48759;;0;SU FRA. Nº - 156;;293,05;0;166,386;
1678001;17/07/2023;4720000021;10239;;0;SU FRA. Nº - 156;;61,54;0;166,386;
1678002;17/07/2023;;0;4000000120;58998;SU FRA. Nº - 156;;0;354,59;166,386;
1679000;17/07/2023;;0;7050000000;49916;Venta Nº 481;;0;300;166,386;
1679001;17/07/2023;;0;4770000021;10482;Venta Nº 481;;0;63;166,386;
1679002;17/07/2023;4300000001;60398;;0;Venta Nº 481;;363;0;166,386;
1680000;17/07/2023;5700000000;12080;4300005850;12080;SU PAGO FRA. Nº 477 ;;72,6;72,6;166,386;
1681000;17/07/2023;5700000000;47420;4300000001;47420;SU PAGO FRA. Nº 475 ;;285;285;166,386;
1682000;17/07/2023;4000000102;73887;5720000001;73887;NUESTRO PAGO ;;444,07;444,07;166,386;
1683000;17/07/2023;5720000002;10815;4300000001;10815;SU PAGO FRA. Nº 536_TPV ;;65;65;166,386;
1684000;17/07/2023;5720000002;6988;4300000001;6988;SU PAGO FRA. Nº 536_TPV ;;42;42;166,386;
1685000;17/07/2023;4100000215;14173;5720000002;14173;NUESTRO PAGO ;;85,18;85,18;166,386;
1686000;18/07/2023;5700000000;10066;4300005800;10066;SU PAGO ;;60,5;60,5;166,386;
1687000;18/07/2023;;0;7050000000;2146;Venta Nº 482;;0;12,9;166,386;
1687001;18/07/2023;;0;4770000021;451;Venta Nº 482;;0;2,71;166,386;
1687002;18/07/2023;4300000001;2597;;0;Venta Nº 482;;15,61;0;166,386;
1688000;18/07/2023;;0;7050000000;8319;Venta Nº 483;;0;50;166,386;
1688001;18/07/2023;;0;4770000021;1747;Venta Nº 483;;0;10,5;166,386;
1688002;18/07/2023;4300005800;10066;;0;Venta Nº 483;;60,5;0;166,386;
1689000;18/07/2023;;0;7050000000;9983;Venta Nº 484;;0;60;166,386;
1689001;18/07/2023;;0;4770000021;2096;Venta Nº 484;;0;12,6;166,386;
1689002;18/07/2023;4300005919;12079;;0;Venta Nº 484;;72,6;0;166,386;
1690000;18/07/2023;;0;7050000000;7700;Venta Nº 485;;0;46,28;166,386;
1690001;18/07/2023;;0;4770000021;1617;Venta Nº 485;;0;9,72;166,386;
1690002;18/07/2023;4300002765;9317;;0;Venta Nº 485;;56;0;166,386;
1691000;18/07/2023;;0;7050000000;14975;Venta Nº 486;;0;90;166,386;
1691001;18/07/2023;;0;4770000021;3145;Venta Nº 486;;0;18,9;166,386;
1691002;18/07/2023;4300005297;18120;;0;Venta Nº 486;;108,9;0;166,386;
1692000;18/07/2023;5700000000;2597;4300000001;2597;SU PAGO FRA. Nº 482 ;;15,61;15,61;166,386;
1693000;18/07/2023;4000000101;73759;5720000001;73759;NUESTRO PAGO ;;443,3;443,3;166,386;
1694000;18/07/2023;5720000001;174148;4300005963;174148;SU PAGO ;;1046,65;1046,65;166,386;
1695000;18/07/2023;5720000002;101542;4300000001;101542;SU PAGO FRA. Nº 473 ;;610,28;610,28;166,386;
1696000;18/07/2023;;0;7050000000;7843;Venta Nº 487;;0;47,14;166,386;
1696001;18/07/2023;;0;4770000021;1647;Venta Nº 487;;0;9,9;166,386;
1696002;18/07/2023;4300003979;9490;;0;Venta Nº 487;;57,04;0;166,386;
1697000;19/07/2023;5700000000;60398;4300000001;60398;SU PAGO FRA. Nº 481 ;;363;363;166,386;
1698000;19/07/2023;5700000000;9318;4300002765;9318;SU PAGO FRA. Nº 485 ;;56;56;166,386;
1699000;19/07/2023;5700000000;36239;4300000001;36239;SU PAGO FRA. Nº 479 ;;217,8;217,8;166,386;
1700000;19/07/2023;5700000000;58235;4300000001;58235;SU PAGO FRA. Nº 478 ;;350;350;166,386;
1701000;19/07/2023;5700000000;10066;4300005800;10066;SU PAGO FRA. Nº 393 ;;60,5;60,5;166,386;
1702000;19/07/2023;5700000000;20133;4300005800;20133;SU PAGO FRA. Nº 313 ;;121;121;166,386;
1703000;19/07/2023;5720000001;28991;4300005801;28991;SU PAGO ;;174,24;174,24;166,386;
1704000;19/07/2023;5720000002;1664;4300000001;1664;SU PAGO FRA. Nº 536_TPV ;;10;10;166,386;
1705000;19/07/2023;4000000120;58999;5720000002;58999;NUESTRO PAGO ;;354,59;354,59;166,386;
1706000;19/07/2023;4000000291;92076;5720000002;92076;NUESTRO PAGO ;;553,39;553,39;166,386;
1707000;19/07/2023;;0;7050000000;26128;Venta Nº 488;;0;157,03;166,386;
1707001;19/07/2023;;0;4770000021;5487;Venta Nº 488;;0;32,98;166,386;
1707002;19/07/2023;4300005973;31615;;0;Venta Nº 488;;190,01;0;166,386;
1708000;19/07/2023;;0;7050000000;34377;Venta Nº 489;;0;206,61;166,386;
1708001;19/07/2023;;0;4770000021;7219;Venta Nº 489;;0;43,39;166,386;
1708002;19/07/2023;4300005975;41596;;0;Venta Nº 489;;250;0;166,386;
1709000;20/07/2023;4751000004;42119;;0;PAGO MOD. 111 2T/2023 ;;253,14;0;166,386;
1709001;20/07/2023;4751000005;26371;;0;PAGO MOD. 111 2T/2023 ;;158,49;0;166,386;
1709002;20/07/2023;4751000006;18189;;0;PAGO MOD. 111 2T/2023 ;;109,32;0;166,386;
1709003;20/07/2023;;0;5720000001;86679;PAGO MOD. 111 2T/2023 ;;0;520,95;166,386;
1710000;20/07/2023;4751000100;47420;5720000001;47420;PAGO MOD. 115 2T/2023 ;;285;285;166,386;
1711000;20/07/2023;4750000000;1090885;5720000001;1090885;PAGO MOD. 303 2T/20023 ;;6556,35;6556,35;166,386;
1712000;20/07/2023;5720000001;582351;5720000002;582351;TRASPASO ;;3500;3500;166,386;
1713000;20/07/2023;5720000002;10649;4300000001;10649;SU PAGO FRA. Nº 536_TPV ;;64;64;166,386;
1714000;20/07/2023;6260000002;3328;5720000002;3328;COMISIONES ;;20;20;166,386;
1715000;20/07/2023;;0;7050000000;24752;Venta Nº 490;;0;148,76;166,386;
1715001;20/07/2023;;0;4770000021;5198;Venta Nº 490;;0;31,24;166,386;
1715002;20/07/2023;4300000001;29950;;0;Venta Nº 490;;180;0;166,386;
1716000;20/07/2023;;0;7050000000;28876;Venta Nº 491;;0;173,55;166,386;
1716001;20/07/2023;;0;4770000021;6064;Venta Nº 491;;0;36,45;166,386;
1716002;20/07/2023;4300005977;34940;;0;Venta Nº 491;;210;0;166,386;
1717000;20/07/2023;;0;7050000000;40765;Venta Nº 492;;0;245;166,386;
1717001;20/07/2023;;0;4770000021;8561;Venta Nº 492;;0;51,45;166,386;
1717002;20/07/2023;4300000077;49326;;0;Venta Nº 492;;296,45;0;166,386;
1718000;20/07/2023;5700000000;41598;4300004873;41598;SU PAGO ;;250,01;250,01;166,386;
1719000;20/07/2023;5700000000;9060;4300004191;9060;SU PAGO FRA. Nº 417 ;;54,45;54,45;166,386;
1720000;20/07/2023;5700000000;9060;4300005304;9060;SU PAGO ;;54,45;54,45;166,386;
1721000;20/07/2023;5700000000;9060;4300005301;9060;SU PAGO ;;54,45;54,45;166,386;
1722000;20/07/2023;5700000000;9060;4300005302;9060;SU PAGO ;;54,45;54,45;166,386;
1723000;20/07/2023;5700000000;9060;4300005360;9060;SU PAGO ;;54,45;54,45;166,386;
1724000;20/07/2023;5700000000;9060;4300001687;9060;SU PAGO ;;54,45;54,45;166,386;
1725000;20/07/2023;5700000000;9060;4300005303;9060;SU PAGO ;;54,45;54,45;166,386;
1726000;20/07/2023;5700000000;9060;4300005383;9060;SU PAGO ;;54,45;54,45;166,386;
1727000;20/07/2023;5700000000;31615;4300005973;31615;SU PAGO ;;190,01;190,01;166,386;
1728000;21/07/2023;5700000000;10066;4300005908;10066;SU PAGO ;;60,5;60,5;166,386;
1729000;21/07/2023;5720000001;143949;4300000562;143949;SU PAGO ;;865,15;865,15;166,386;
1730000;21/07/2023;5720000002;2163;4300000001;2163;SU PAGO FRA. Nº 536_TPV ;;13;13;166,386;
1731000;21/07/2023;;0;7050000000;95833;Venta Nº 493;;0;575,97;166,386;
1731001;21/07/2023;;0;4770000021;20125;Venta Nº 493;;0;120,95;166,386;
1731002;21/07/2023;4300000031;115958;;0;Venta Nº 493;;696,92;0;166,386;
1732000;21/07/2023;;0;7050000000;35324;Venta Nº 494;;0;212,3;166,386;
1732001;21/07/2023;;0;4770000021;7418;Venta Nº 494;;0;44,58;166,386;
1732002;21/07/2023;4300003284;42742;;0;Venta Nº 494;;256,88;0;166,386;
1733000;21/07/2023;;0;7050000000;21314;Venta Nº 496;;0;128,1;166,386;
1733001;21/07/2023;;0;4770000021;4476;Venta Nº 496;;0;26,9;166,386;
1733002;21/07/2023;4300003317;25790;;0;Venta Nº 496;;155;0;166,386;
1734000;21/07/2023;;0;7050000000;2146;Venta Nº 495;;0;12,9;166,386;
1734001;21/07/2023;;0;4770000021;451;Venta Nº 495;;0;2,71;166,386;
1734002;21/07/2023;4300000001;2597;;0;Venta Nº 495;;15,61;0;166,386;
1735000;21/07/2023;5720000001;158067;5700000000;158067;INGRESO EFECTIVO ;;950;950;166,386;
1736000;21/07/2023;6280000002;28818;;0;SU FRA. Nº - 07998;;173,2;0;166,386;
1736001;21/07/2023;4720000005;1441;;0;SU FRA. Nº - 07998;;8,66;0;166,386;
1736002;21/07/2023;;0;4100000010;30259;SU FRA. Nº - 07998;;0;181,86;166,386;
1737000;21/07/2023;6000000000;87644;;0;SU FRA. Nº - 103332;;526,75;0;166,386;
1737001;21/07/2023;4720000021;18405;;0;SU FRA. Nº - 103332;;110,62;0;166,386;
1737002;21/07/2023;;0;4000000102;106049;SU FRA. Nº - 103332;;0;637,37;166,386;
1738000;21/07/2023;5700000000;34941;4300005977;34941;SU PAGO ;;210;210;166,386;
1739000;21/07/2023;5700000000;2597;4300000001;2597;SU PAGO FRA. Nº 495 ;;15,61;15,61;166,386;
1740000;21/07/2023;5700000000;50332;4300005640;50332;SU PAGO ;;302,5;302,5;166,386;
1741000;22/07/2023;;0;7050000000;8319;Venta Nº 497;;0;50;166,386;
1741001;22/07/2023;;0;4770000021;1747;Venta Nº 497;;0;10,5;166,386;
1741002;22/07/2023;4300005908;10066;;0;Venta Nº 497;;60,5;0;166,386;
1742000;22/07/2023;;0;7050000000;74874;Venta Nº 498;;0;450;166,386;
1742001;22/07/2023;;0;4770000021;15724;Venta Nº 498;;0;94,5;166,386;
1742002;22/07/2023;4300002283;90598;;0;Venta Nº 498;;544,5;0;166,386;
1743000;23/07/2023;4000000066;6186;5700000000;6186;NUESTRO PAGO ;;37,18;37,18;166,386;
1744000;24/07/2023;;0;7050000000;73210;Venta Nº 500;;0;440;166,386;
1744001;24/07/2023;;0;4770000021;15374;Venta Nº 500;;0;92,4;166,386;
1744002;24/07/2023;4300001054;88584;;0;Venta Nº 500;;532,4;0;166,386;
1745000;24/07/2023;;0;7050000000;34377;Venta Nº 501;;0;206,61;166,386;
1745001;24/07/2023;;0;4770000021;7219;Venta Nº 501;;0;43,39;166,386;
1745002;24/07/2023;4300005676;41596;;0;Venta Nº 501;;250;0;166,386;
1746000;24/07/2023;;0;7050000000;33277;Venta Nº 502;;0;200;166,386;
1746001;24/07/2023;;0;4770000021;6988;Venta Nº 502;;0;42;166,386;
1746002;24/07/2023;4300003800;40265;;0;Venta Nº 502;;242;0;166,386;
1747000;24/07/2023;;0;7050000000;58235;Venta Nº 499;;0;350;166,386;
1747001;24/07/2023;;0;4770000021;12229;Venta Nº 499;;0;73,5;166,386;
1747002;24/07/2023;4300005980;70464;;0;Venta Nº 499;;423,5;0;166,386;
1748000;24/07/2023;4650000004;24958;5720000001;24958;LIQ. SALARI0S CH/9927719 ;;150;150;166,386;
1749000;24/07/2023;5720000001;48318;4300003856;48318;SU PAGO ;;290,4;290,4;166,386;
1750000;24/07/2023;6280000001;4381;;0;SU FRA. Nº - 77861;;26,33;0;166,386;
1750001;24/07/2023;4720000010;419;;0;SU FRA. Nº - 77861;;2,52;0;166,386;
1750002;24/07/2023;4720000021;39;;0;SU FRA. Nº - 77861;;0,24;0;166,386;
1750003;24/07/2023;;0;4100000029;4839;SU FRA. Nº - 77861;;0;29,09;166,386;
1751000;24/07/2023;5720000002;17471;4300000001;17471;SU PAGO FRA. Nº 536_TPV ;;105;105;166,386;
1752000;24/07/2023;4752000000;183089;5720000002;183089;PAGO MOD. 200/2022 ;;1100,39;1100,39;166,386;
1753000;24/07/2023;5720000002;47420;4300005902;47420;SU PAGO ;;285;285;166,386;
1754000;24/07/2023;;0;4300000001;1664;SU PAGO FRA. Nº SQUAREUP ;;0;10;166,386;
1754001;24/07/2023;5720000001;1629;;0;SU PAGO FRA. Nº SQUAREUP ;;9,79;0;166,386;
1754002;24/07/2023;6260000004;35;;0;SU PAGO FRA. Nº SQUAREUP ;;0,21;0;166,386;
1755000;24/07/2023;5700000000;40265;4300003800;40265;SU PAGO ;;242;242;166,386;
1756000;25/07/2023;5700000000;48318;4300003982;48318;SU PAGO ;;290,4;290,4;166,386;
1757000;25/07/2023;;0;7050000000;41597;Venta Nº 503;;0;250;166,386;
1757001;25/07/2023;;0;4770000021;8735;Venta Nº 503;;0;52,5;166,386;
1757002;25/07/2023;4300005311;50332;;0;Venta Nº 503;;302,5;0;166,386;
1758000;25/07/2023;;0;7050000000;19966;Venta Nº 504;;0;120;166,386;
1758001;25/07/2023;;0;4770000021;4193;Venta Nº 504;;0;25,2;166,386;
1758002;25/07/2023;4300005983;24159;;0;Venta Nº 504;;145,2;0;166,386;
1759000;25/07/2023;5720000002;55739;;0;SU PAGO FRA. Nº 501_TPV+536_TPV ;;335;0;166,386;
1759001;25/07/2023;;0;4300005676;41597;SU PAGO FRA. Nº 501_TPV+536_TPV ;;0;250;166,386;
1759002;25/07/2023;;0;4300000001;14142;SU PAGO FRA. Nº 501_TPV+536_TPV ;;0;85;166,386;
1760000;25/07/2023;4000000158;192384;5720000001;192384;NUESTRO PAGO ;;1156,25;1156,25;166,386;
1761000;25/07/2023;5720000001;17471;4300000001;17471;SU PAGO FRA. Nº 80 + 353 + 665 (2022) ;;105;105;166,386;
1762000;25/07/2023;5720000001;48318;4300000001;48318;SU PAGO FRA. Nº 438 ;;290,4;290,4;166,386;
1763000;25/07/2023;5700000000;49325;4300000077;49325;SU PAGO ;;296,45;296,45;166,386;
1764000;25/07/2023;5700000000;25790;4300003317;25790;SU PAGO ;;155;155;166,386;
1765000;25/07/2023;5700000000;10066;4300005908;10066;SU PAGO FRA. Nº 497 ;;60,5;60,5;166,386;
1766000;26/07/2023;;0;7050000000;49916;Venta Nº 506;;0;300;166,386;
1766001;26/07/2023;;0;4770000021;10482;Venta Nº 506;;0;63;166,386;
1766002;26/07/2023;4300004699;60398;;0;Venta Nº 506;;363;0;166,386;
1767000;26/07/2023;;0;7050000000;28876;Venta Nº 505;;0;173,55;166,386;
1767001;26/07/2023;;0;4770000021;6064;Venta Nº 505;;0;36,45;166,386;
1767002;26/07/2023;4300000001;34940;;0;Venta Nº 505;;210;0;166,386;
1768000;26/07/2023;;0;7050000000;20627;Venta Nº 507;;0;123,97;166,386;
1768001;26/07/2023;;0;4770000021;4332;Venta Nº 507;;0;26,03;166,386;
1768002;26/07/2023;4300003847;24959;;0;Venta Nº 507;;150;0;166,386;
1769000;26/07/2023;;0;7050000000;33277;Venta Nº 508;;0;200;166,386;
1769001;26/07/2023;;0;4770000021;6988;Venta Nº 508;;0;42;166,386;
1769002;26/07/2023;4300005986;40265;;0;Venta Nº 508;;242;0;166,386;
1770000;26/07/2023;;0;7050000000;2200;Venta Nº 509;;0;13,22;166,386;
1770001;26/07/2023;;0;4770000021;462;Venta Nº 509;;0;2,78;166,386;
1770002;26/07/2023;4300005988;2662;;0;Venta Nº 509;;16;0;166,386;
1771000;26/07/2023;;0;7050000000;34377;Venta Nº 510;;0;206,61;166,386;
1771001;26/07/2023;;0;4770000021;7219;Venta Nº 510;;0;43,39;166,386;
1771002;26/07/2023;4300003411;41596;;0;Venta Nº 510;;250;0;166,386;
1772000;26/07/2023;5720000002;6156;4300000001;6156;SU PAGO FRA. Nº 536_TPV ;;37;37;166,386;
1773000;26/07/2023;4100000029;4840;5720000001;4840;NUESTRO PAGO ;;29,09;29,09;166,386;
1774000;26/07/2023;5720000001;28991;4300004963;28991;SU PAGO FRA. Nº 319 ;;174,24;174,24;166,386;
1775000;26/07/2023;5720000001;28991;4300004963;28991;SU PAGO FRA. Nº 405 ;;174,24;174,24;166,386;
1776000;26/07/2023;5720000001;24958;4300004963;24958;SU PAGO FRA. Nº 254 ;;150;150;166,386;
1777000;26/07/2023;5720000001;88584;4300001054;88584;SU PAGO ;;532,4;532,4;166,386;
1778000;26/07/2023;5700000000;29949;4300000001;29949;SU PAGO FRA. Nº 490 ;;180;180;166,386;
1779000;26/07/2023;5700000000;17471;4300000001;17471;SU PAGO FRA. Nº 505 RESTO ;;105;105;166,386;
1780000;27/07/2023;;0;7050000000;49916;Venta Nº 512;;0;300;166,386;
1780001;27/07/2023;;0;4770000021;10482;Venta Nº 512;;0;63;166,386;
1780002;27/07/2023;4300000561;60398;;0;Venta Nº 512;;363;0;166,386;
1781000;27/07/2023;;0;7050000000;112311;Venta Nº 513;;0;675;166,386;
1781001;27/07/2023;;0;4770000021;23585;Venta Nº 513;;0;141,75;166,386;
1781002;27/07/2023;4300004046;135896;;0;Venta Nº 513;;816,75;0;166,386;
1782000;27/07/2023;;0;7050000000;28876;Venta Nº 511;;0;173,55;166,386;
1782001;27/07/2023;;0;4770000021;6064;Venta Nº 511;;0;36,45;166,386;
1782002;27/07/2023;4300000001;34940;;0;Venta Nº 511;;210;0;166,386;
1783000;27/07/2023;5720000002;24159;4300005919;24159;SU PAGO FRA. Nº 456 + 484 ;;145,2;145,2;166,386;
1784000;27/07/2023;5720000002;21797;;0;SU PAGO FRA. Nº 505 PARTE+536_TPV ;;131;0;166,386;
1784001;27/07/2023;;0;4300000001;17471;SU PAGO FRA. Nº 505 PARTE ;;0;105;166,386;
1784002;27/07/2023;;0;4300000001;3494;SU PAGO FRA. Nº 536_TPV ;;0;21;166,386;
1784003;27/07/2023;;0;4300000001;832;SU PAGO FRA. Nº 536_TPV ;;0;5;166,386;
1785000;27/07/2023;5720000001;70464;4300005980;70464;SU PAGO ;;423,5;423,5;166,386;
1786000;27/07/2023;5720000001;50332;4300005311;50332;SU PAGO ;;302,5;302,5;166,386;
1787000;27/07/2023;5720000001;158067;5700000000;158067;INGRESO EFECTIVO ;;950;950;166,386;
1788000;27/07/2023;5700000000;41597;4300005975;41597;SU PAGO ;;250;250;166,386;
1789000;27/07/2023;5700000000;2662;4300005988;2662;SU PAGO ;;16;16;166,386;
1790000;28/07/2023;;0;7050000000;66554;Venta Nº 514;;0;400;166,386;
1790001;28/07/2023;;0;4770000021;13976;Venta Nº 514;;0;84;166,386;
1790002;28/07/2023;4300002765;80530;;0;Venta Nº 514;;484;0;166,386;
1791000;28/07/2023;;0;7050000000;182193;Venta Nº 515;;0;1095;166,386;
1791001;28/07/2023;;0;4770000021;38261;Venta Nº 515;;0;229,95;166,386;
1791002;28/07/2023;4300000867;220454;;0;Venta Nº 515;;1324,95;0;166,386;
1792000;28/07/2023;;0;7050000000;49916;Venta Nº 516;;0;300;166,386;
